ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
11,11.2,166,atsp,924,924,0.0106,0.1331,0.1331,0.1503,0.1602,0.1662,0.2428,0.0241
11,11.2,166,baww,924,924,0.0063,0.0099,0.0105,0.0121,0.0123,0.0124,0.0142,0.0021
11,11.2,166,bbwa,924,924,0.0022,0.0044,0.0042,0.0055,0.0063,0.0068,0.0083,0.0013
11,11.2,166,bcch,924,924,0.0209,0.0214,0.0214,0.0214,0.0215,0.0215,0.0218,1e-4
11,11.2,166,bhco,924,924,0.0228,0.0328,0.0338,0.0352,0.0362,0.0369,0.0386,0.0036
11,11.2,166,bhvi,924,924,0.0044,0.0066,0.007,0.0076,0.0077,0.0078,0.0083,0.0011
11,11.2,166,blbw,924,924,0.002,0.0025,0.0025,0.0026,0.0026,0.0026,0.0034,1e-4
11,11.2,166,blja,924,924,0.0022,0.0022,0.0022,0.0022,0.0022,0.0023,0.0023,0
11,11.2,166,blpw,924,924,0.0462,0.139,0.1263,0.168,0.2086,0.2722,0.3673,0.0598
11,11.2,166,boch,924,924,0.0405,0.047,0.0469,0.0478,0.0484,0.049,0.0585,0.0013
11,11.2,166,brbl,924,924,0.0034,0.0049,0.0042,0.0066,0.0072,0.0077,0.0089,0.0014
11,11.2,166,brcr,924,924,0.0116,0.013,0.013,0.0133,0.0137,0.0139,0.0163,6e-4
11,11.2,166,btnw,924,924,0.0026,0.0035,0.0037,0.0038,0.0038,0.0038,0.0045,4e-4
11,11.2,166,cawa,924,924,0.0019,0.0024,0.0024,0.0025,0.0027,0.0028,0.003,2e-4
11,11.2,166,ccsp,924,924,0.002,0.0088,0.0092,0.0121,0.0128,0.0133,0.0142,0.0034
11,11.2,166,cedw,924,924,0.0419,0.0432,0.0431,0.0435,0.0436,0.0438,0.0462,4e-4
11,11.2,166,chsp,924,924,0.0966,0.1395,0.1294,0.1638,0.1904,0.2172,0.2939,0.0332
11,11.2,166,cmwa,924,924,0.0046,0.0098,0.0103,0.0131,0.0141,0.0146,0.0186,0.0036
11,11.2,166,cogr,924,924,0.0208,0.0214,0.0214,0.0215,0.0215,0.0215,0.0226,1e-4
11,11.2,166,conw,924,924,4e-4,7e-4,8e-4,8e-4,8e-4,8e-4,9e-4,1e-4
11,11.2,166,cora,924,924,0.0121,0.0143,0.0139,0.0146,0.0154,0.0172,0.0207,0.0012
11,11.2,166,core,924,924,0.1829,0.5335,0.5112,0.7029,0.8215,0.8536,0.9041,0.1718
11,11.2,166,coye,924,924,0.0145,0.0168,0.0169,0.0174,0.0176,0.0177,0.018,6e-4
11,11.2,166,cswa,924,924,0.0026,0.003,0.003,0.003,0.0031,0.0031,0.0034,1e-4
11,11.2,166,deju,924,924,0.0684,0.0967,0.097,0.1059,0.1098,0.1132,0.1235,0.0103
11,11.2,166,eaki,924,924,0.0031,0.0033,0.0033,0.0033,0.0037,0.0039,0.0058,3e-4
11,11.2,166,eaph,924,924,0.0015,0.0017,0.0016,0.0017,0.0017,0.0017,0.0025,1e-4
11,11.2,166,evgr,924,924,0.0024,0.0034,0.0032,0.0037,0.0042,0.005,0.007,7e-4
11,11.2,166,fosp,924,924,0.0208,0.0857,0.0847,0.098,0.1071,0.119,0.164,0.0189
11,11.2,166,gcki,924,924,0.0163,0.0223,0.0205,0.0266,0.03,0.0313,0.0352,0.0044
11,11.2,166,gcth,924,924,0.0063,0.059,0.043,0.1074,0.122,0.1336,0.1597,0.0426
11,11.2,166,graj,924,924,0.0373,0.0633,0.0638,0.0759,0.0809,0.0865,0.162,0.0151
11,11.2,166,heth,924,924,0.0164,0.0229,0.0225,0.0246,0.026,0.028,0.0371,0.0027
11,11.2,166,hola,924,924,0.0069,0.0071,0.0071,0.0071,0.0071,0.0071,0.0081,1e-4
11,11.2,166,lcsp,924,924,0.0022,0.0039,0.0039,0.0046,0.005,0.0052,0.0068,7e-4
11,11.2,166,lefl,924,924,0.0194,0.0209,0.0209,0.0213,0.0215,0.0216,0.0248,4e-4
11,11.2,166,lisp,924,924,0.0244,0.0405,0.0379,0.0473,0.0567,0.0619,0.0918,0.0101
11,11.2,166,mawa,924,924,0.0196,0.0278,0.0287,0.0322,0.0332,0.0339,0.0369,0.0046
11,11.2,166,mowa,924,924,0.0013,0.0021,0.0022,0.0022,0.0023,0.0023,0.0025,2e-4
11,11.2,166,nawa,924,924,0.005,0.0063,0.0063,0.0064,0.0065,0.0066,0.0103,4e-4
11,11.2,166,nowa,924,924,0.0071,0.0191,0.0171,0.022,0.0269,0.0318,0.0694,0.0076
11,11.2,166,ocwa,924,924,0.0518,0.0954,0.0988,0.106,0.112,0.1222,0.1396,0.0172
11,11.2,166,osfl,924,924,0.0027,0.0049,0.0049,0.006,0.0062,0.0063,0.0071,0.001
11,11.2,166,oven,924,924,0.0047,0.0061,0.0062,0.0063,0.0064,0.0065,0.0074,3e-4
11,11.2,166,pawa,924,924,0.0054,0.0153,0.0139,0.0189,0.0232,0.0275,0.0361,0.0056
11,11.2,166,phvi,924,924,0.0037,0.005,0.005,0.0052,0.0053,0.0053,0.0064,3e-4
11,11.2,166,pigr,924,924,0.0098,0.0215,0.0143,0.0174,0.0402,0.054,0.2103,0.023
11,11.2,166,pisi,924,924,0.027,0.0364,0.0361,0.0388,0.0405,0.0422,0.0516,0.0031
11,11.2,166,pufi,924,924,0.0061,0.0067,0.0064,0.0073,0.0077,0.0079,0.0098,6e-4
11,11.2,166,rbgr,924,924,7e-4,0.0022,0.0024,0.0027,0.0028,0.0028,0.003,6e-4
11,11.2,166,rbnu,924,924,0.0076,0.0094,0.0094,0.0101,0.0104,0.0108,0.0128,8e-4
11,11.2,166,rcki,924,924,0.0297,0.0629,0.0616,0.0791,0.089,0.0945,0.1208,0.0176
11,11.2,166,revi,924,924,0.0108,0.0117,0.0117,0.012,0.0121,0.0121,0.0124,3e-4
11,11.2,166,rubl,924,924,0.0051,0.0127,0.0126,0.017,0.0183,0.0202,0.0289,0.0048
11,11.2,166,rwbl,924,924,0.013,0.0142,0.0135,0.0153,0.0163,0.0172,0.0196,0.0014
11,11.2,166,savs,924,924,0.0517,0.0842,0.0765,0.0849,0.0962,0.1341,0.2735,0.0276
11,11.2,166,sosp,924,924,0.0131,0.0134,0.0134,0.0135,0.0135,0.0135,0.0142,1e-4
11,11.2,166,swsp,924,924,0.0024,0.0088,0.0094,0.0121,0.013,0.0137,0.0196,0.0038
11,11.2,166,swth,924,924,0.0868,0.1482,0.1532,0.1724,0.1791,0.1846,0.2037,0.026
11,11.2,166,tewa,924,924,0.0107,0.0242,0.0256,0.0313,0.0341,0.0376,0.0489,0.0084
11,11.2,166,tres,924,924,0.0219,0.0271,0.0281,0.0284,0.0286,0.0288,0.0316,0.0021
11,11.2,166,vath,924,924,0.0149,0.0169,0.0163,0.0182,0.0194,0.0204,0.0239,0.0017
11,11.2,166,vesp,924,924,0.0031,0.0043,0.0045,0.0046,0.0046,0.0046,0.0071,5e-4
11,11.2,166,wavi,924,924,0.0112,0.0158,0.0162,0.0168,0.017,0.0172,0.018,0.0012
11,11.2,166,wcsp,924,924,0.1727,0.3974,0.3991,0.4484,0.4928,0.523,0.6186,0.076
11,11.2,166,weta,924,924,0.006,0.0103,0.0105,0.0111,0.0114,0.0117,0.0129,0.001
11,11.2,166,wewp,924,924,0.0064,0.0094,0.0095,0.0103,0.0105,0.0106,0.0113,9e-4
11,11.2,166,wiwa,924,924,0.0439,0.0518,0.0515,0.0542,0.0567,0.0588,0.1293,0.0053
11,11.2,166,wiwr,924,924,0.0029,0.0038,0.0036,0.0044,0.0051,0.0052,0.0069,7e-4
11,11.2,166,wtsp,924,924,0.0185,0.0364,0.0342,0.0439,0.0471,0.052,0.0747,0.0086
11,11.2,166,wwcr,924,924,0.0623,0.0846,0.0869,0.0924,0.0952,0.099,0.1287,0.0105
11,11.2,166,ybfl,924,924,0.0056,0.0073,0.0064,0.0074,0.0094,0.014,0.0195,0.0025
11,11.2,166,yrwa,924,924,0.1025,0.1746,0.17,0.2014,0.2178,0.2309,0.2753,0.0304
11,11.2,166,ywar,924,924,0.0244,0.0677,0.0507,0.0695,0.0986,0.178,0.4613,0.0561
11,11.3,168,alfl,2462,2462,0.0235,0.0632,0.0533,0.0899,0.1021,0.1118,0.1624,0.0261
11,11.3,168,amcr,2462,2462,0.003,0.0031,0.0031,0.0031,0.0031,0.0032,0.0039,1e-4
11,11.3,168,amgo,2462,2462,0.0141,0.0152,0.0149,0.0156,0.016,0.0163,0.0172,5e-4
11,11.3,168,ampi,2462,2462,6e-4,0.003,0.0033,0.0035,0.0038,0.0044,0.0108,0.001
11,11.3,168,amre,2462,2462,0.015,0.0187,0.0183,0.0193,0.0198,0.0214,0.0372,0.0016
11,11.3,168,amro,2462,2462,0.1174,0.13,0.1294,0.1337,0.1363,0.1398,0.1588,0.0054
11,11.3,168,atsp,2462,2462,6e-4,0.1237,0.1327,0.1668,0.202,0.2522,0.5451,0.074
11,11.3,168,baww,2462,2462,0.008,0.0117,0.0117,0.0122,0.0124,0.0125,0.0159,6e-4
11,11.3,168,bbwa,2462,2462,0.0026,0.0075,0.0075,0.0092,0.0099,0.0102,0.0117,0.0017
11,11.3,168,bcch,2462,2462,0.021,0.0216,0.0215,0.0217,0.022,0.0221,0.0237,3e-4
11,11.3,168,bhco,2462,2462,0.0228,0.025,0.0235,0.0259,0.0313,0.0336,0.0407,0.0033
11,11.3,168,bhvi,2462,2462,0.0049,0.0072,0.0071,0.0074,0.0077,0.0079,0.012,4e-4
11,11.3,168,blbw,2462,2462,0.0022,0.0033,0.0028,0.0041,0.0052,0.0058,0.0069,0.0011
11,11.3,168,blja,2462,2462,0.0022,0.0023,0.0023,0.0023,0.0024,0.0025,0.0027,1e-4
11,11.3,168,blpw,2462,2462,0.0106,0.1134,0.107,0.1544,0.1813,0.2055,0.2774,0.0486
11,11.3,168,boch,2462,2462,0.0339,0.0505,0.0487,0.0543,0.0615,0.0646,0.078,0.0064
11,11.3,168,brbl,2462,2462,0.0034,0.0036,0.0035,0.0036,0.0037,0.0039,0.0124,4e-4
11,11.3,168,brcr,2462,2462,0.0123,0.0145,0.0139,0.0155,0.0172,0.0179,0.019,0.0015
11,11.3,168,btnw,2462,2462,0.0029,0.004,0.0038,0.0044,0.0049,0.0052,0.0062,5e-4
11,11.3,168,cawa,2462,2462,0.0021,0.0026,0.0027,0.0028,0.0028,0.0029,0.0031,2e-4
11,11.3,168,ccsp,2462,2462,0.0018,0.0032,0.0025,0.0039,0.0046,0.0067,0.0132,0.0018
11,11.3,168,cedw,2462,2462,0.0423,0.0445,0.044,0.0452,0.0467,0.0481,0.0536,0.0016
11,11.3,168,chsp,2462,2462,0.0869,0.13,0.1261,0.1474,0.1632,0.1742,0.338,0.0243
11,11.3,168,cmwa,2462,2462,0.006,0.0118,0.0112,0.0133,0.0142,0.0148,0.0208,0.0017
11,11.3,168,cogr,2462,2462,0.0208,0.0216,0.0214,0.0215,0.0221,0.0234,0.0286,9e-4
11,11.3,168,conw,2462,2462,4e-4,7e-4,7e-4,7e-4,8e-4,8e-4,9e-4,1e-4
11,11.3,168,cora,2462,2462,0.0108,0.013,0.013,0.0136,0.014,0.0143,0.0287,0.001
11,11.3,168,core,2462,2462,0.0384,0.4805,0.4917,0.6127,0.6769,0.7319,0.8797,0.1605
11,11.3,168,coye,2462,2462,0.0135,0.0158,0.0158,0.0164,0.0168,0.0172,0.0199,8e-4
11,11.3,168,cswa,2462,2462,0.0025,0.0035,0.0032,0.004,0.0049,0.0053,0.0067,8e-4
11,11.3,168,deju,2462,2462,0.0729,0.1127,0.1118,0.1315,0.142,0.1486,0.1769,0.0207
11,11.3,168,eaki,2462,2462,0.0031,0.0032,0.0032,0.0032,0.0032,0.0032,0.0044,1e-4
11,11.3,168,eaph,2462,2462,0.0015,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0
11,11.3,168,evgr,2462,2462,0.0028,0.0056,0.0058,0.0061,0.0062,0.0062,0.0088,6e-4
11,11.3,168,fosp,2462,2462,0.0235,0.0947,0.088,0.1224,0.1584,0.1969,0.2875,0.0472
11,11.3,168,gcki,2462,2462,0.0181,0.0315,0.0312,0.0335,0.0352,0.0366,0.0423,0.0032
11,11.3,168,gcth,2462,2462,0.0054,0.087,0.0751,0.1409,0.1732,0.1965,0.2683,0.0555
11,11.3,168,graj,2462,2462,0.0502,0.1151,0.0939,0.1843,0.201,0.2084,0.2333,0.0548
11,11.3,168,heth,2462,2462,0.0143,0.0266,0.0239,0.0332,0.0383,0.0435,0.055,0.008
11,11.3,168,hola,2462,2462,0.0065,0.0076,0.0071,0.0076,0.0084,0.0097,0.0245,0.0016
11,11.3,168,lcsp,2462,2462,9e-4,0.0024,0.0024,0.0029,0.0032,0.0037,0.0071,8e-4
11,11.3,168,lefl,2462,2462,0.0187,0.0237,0.0235,0.0259,0.0266,0.0272,0.04,0.0023
11,11.3,168,lisp,2462,2462,0.0176,0.0496,0.046,0.0659,0.0793,0.0899,0.1128,0.0195
11,11.3,168,mawa,2462,2462,0.0196,0.0319,0.0328,0.0356,0.0367,0.0375,0.0578,0.0044
11,11.3,168,mowa,2462,2462,0.0016,0.0026,0.0024,0.0029,0.0033,0.0035,0.0041,4e-4
11,11.3,168,nawa,2462,2462,0.0042,0.0065,0.0063,0.0067,0.0076,0.0092,0.0142,0.0014
11,11.3,168,nowa,2462,2462,0.0054,0.0206,0.0212,0.028,0.0302,0.0317,0.0521,0.0075
11,11.3,168,ocwa,2462,2462,0.0348,0.1136,0.1084,0.1487,0.1678,0.1791,0.2123,0.037
11,11.3,168,osfl,2462,2462,0.0025,0.0066,0.0061,0.0082,0.0086,0.009,0.0122,0.0014
11,11.3,168,oven,2462,2462,0.0054,0.007,0.0067,0.0077,0.0082,0.0086,0.0113,8e-4
11,11.3,168,pawa,2462,2462,0.0044,0.0125,0.0104,0.0166,0.0202,0.025,0.0471,0.0062
11,11.3,168,phvi,2462,2462,0.0029,0.0052,0.0053,0.0054,0.0055,0.0057,0.0065,4e-4
11,11.3,168,pigr,2462,2462,0.0065,0.0145,0.0148,0.0163,0.017,0.0177,0.0278,0.0023
11,11.3,168,pisi,2462,2462,0.018,0.0377,0.037,0.0471,0.0513,0.0543,0.0704,0.0098
11,11.3,168,pufi,2462,2462,0.0062,0.0079,0.0079,0.008,0.0082,0.0085,0.0092,4e-4
11,11.3,168,rbgr,2462,2462,0.0014,0.0022,0.0022,0.0024,0.0025,0.0026,0.0028,2e-4
11,11.3,168,rbnu,2462,2462,0.0084,0.0107,0.0103,0.0111,0.012,0.013,0.0171,0.0011
11,11.3,168,rcki,2462,2462,0.0183,0.0651,0.0537,0.095,0.1128,0.1269,0.1957,0.0325
11,11.3,168,revi,2462,2462,0.0106,0.012,0.0116,0.0131,0.0133,0.0135,0.0206,9e-4
11,11.3,168,rubl,2462,2462,0.0086,0.0203,0.0208,0.0232,0.0242,0.025,0.038,0.0034
11,11.3,168,rwbl,2462,2462,0.0131,0.0133,0.0132,0.0133,0.0134,0.0134,0.0187,3e-4
11,11.3,168,savs,2462,2462,0.0276,0.1198,0.109,0.1584,0.1805,0.1946,0.2703,0.0414
11,11.3,168,sosp,2462,2462,0.0132,0.0133,0.0132,0.0133,0.0133,0.0134,0.014,1e-4
11,11.3,168,swsp,2462,2462,0.0034,0.0127,0.0126,0.0145,0.0158,0.017,0.0253,0.0025
11,11.3,168,swth,2462,2462,0.039,0.1422,0.1321,0.1893,0.2207,0.2509,0.3198,0.0547
11,11.3,168,tewa,2462,2462,0.0101,0.034,0.033,0.0417,0.0475,0.0608,0.2142,0.0172
11,11.3,168,tres,2462,2462,0.0229,0.0284,0.0283,0.0288,0.029,0.0294,0.0325,5e-4
11,11.3,168,vath,2462,2462,0.0143,0.0184,0.0181,0.0205,0.0215,0.0223,0.0255,0.0022
11,11.3,168,vesp,2462,2462,0.0032,0.0034,0.0032,0.0033,0.004,0.0044,0.0115,4e-4
11,11.3,168,wavi,2462,2462,0.0094,0.0131,0.013,0.0144,0.0153,0.0165,0.0212,0.0018
11,11.3,168,wcsp,2462,2462,0.0301,0.4041,0.4016,0.4741,0.533,0.5749,0.6877,0.0985
11,11.3,168,weta,2462,2462,0.0038,0.0105,0.0109,0.0116,0.012,0.0124,0.0161,0.0015
11,11.3,168,wewp,2462,2462,0.0035,0.0073,0.0069,0.0092,0.0102,0.0106,0.0137,0.0019
11,11.3,168,wiwa,2462,2462,0.0388,0.1061,0.0749,0.1601,0.2094,0.2454,0.3932,0.0656
11,11.3,168,wiwr,2462,2462,0.0032,0.0053,0.0053,0.0056,0.006,0.0063,0.0081,6e-4
11,11.3,168,wtsp,2462,2462,0.0161,0.0353,0.0297,0.0497,0.0578,0.065,0.1047,0.015
11,11.3,168,wwcr,2462,2462,0.0622,0.1041,0.0964,0.1183,0.1409,0.1503,0.1757,0.0206
11,11.3,168,ybfl,2462,2462,0.0048,0.0136,0.0133,0.0173,0.0189,0.0205,0.0263,0.004
11,11.3,168,yrwa,2462,2462,0.0969,0.1776,0.1776,0.1997,0.2136,0.2295,0.2907,0.0291
11,11.3,168,ywar,2462,2462,0.0111,0.0399,0.0399,0.0466,0.0518,0.0574,0.0837,0.0098
11,11.4,170,alfl,5444,5444,0.0228,0.041,0.0371,0.0448,0.0555,0.0711,0.168,0.0154
11,11.4,170,amcr,5444,5444,0.0029,0.0031,0.0031,0.0032,0.0032,0.0032,0.0053,1e-4
11,11.4,170,amgo,5444,5444,0.0145,0.0168,0.0167,0.0177,0.0182,0.0192,0.0216,0.0012
11,11.4,170,ampi,5444,5444,6e-4,0.0051,0.0035,0.0066,0.0104,0.0138,0.0253,0.0037
11,11.4,170,amre,5444,5444,0.0137,0.0179,0.0179,0.0189,0.0195,0.0199,0.0271,0.0013
11,11.4,170,amro,5444,5444,0.1128,0.1379,0.1389,0.1442,0.1476,0.1526,0.1692,0.0089
11,11.4,170,atsp,5444,5444,0.001,0.1831,0.1517,0.2675,0.3543,0.4306,0.7682,0.119
11,11.4,170,baww,5444,5444,0.0088,0.0119,0.0118,0.0124,0.0127,0.0131,0.0157,7e-4
11,11.4,170,bbwa,5444,5444,0.0032,0.0104,0.0099,0.0119,0.016,0.0195,0.0278,0.0039
11,11.4,170,bcch,5444,5444,0.0212,0.0221,0.0222,0.0224,0.0226,0.0227,0.0233,4e-4
11,11.4,170,bhco,5444,5444,0.0195,0.0231,0.0229,0.023,0.0246,0.0284,0.0365,0.0024
11,11.4,170,bhvi,5444,5444,0.0058,0.0073,0.0071,0.0076,0.0082,0.0089,0.0114,7e-4
11,11.4,170,blbw,5444,5444,0.0023,0.0052,0.0055,0.0065,0.0068,0.0069,0.0077,0.0014
11,11.4,170,blja,5444,5444,0.0022,0.0025,0.0026,0.0027,0.0027,0.0027,0.0028,2e-4
11,11.4,170,blpw,5444,5444,0.0118,0.0849,0.0638,0.1325,0.1751,0.2009,0.2845,0.0556
11,11.4,170,boch,5444,5444,0.0146,0.0449,0.0469,0.0541,0.0599,0.0642,0.0862,0.0126
11,11.4,170,brbl,5444,5444,0.0034,0.0034,0.0034,0.0034,0.0035,0.0036,0.0087,2e-4
11,11.4,170,brcr,5444,5444,0.0096,0.016,0.0163,0.0179,0.0185,0.0189,0.0212,0.002
11,11.4,170,btnw,5444,5444,0.0027,0.0048,0.0047,0.0054,0.0059,0.0064,0.014,0.0011
11,11.4,170,cawa,5444,5444,0.002,0.0027,0.0027,0.0028,0.0029,0.0029,0.0031,1e-4
11,11.4,170,ccsp,5444,5444,0.0018,0.0021,0.002,0.002,0.0021,0.0025,0.0128,7e-4
11,11.4,170,cedw,5444,5444,0.0424,0.0503,0.0508,0.0542,0.0547,0.0549,0.0578,0.0037
11,11.4,170,chsp,5444,5444,0.0398,0.098,0.0961,0.1211,0.1321,0.1417,0.2458,0.0272
11,11.4,170,cmwa,5444,5444,0.0064,0.01,0.0102,0.011,0.0114,0.0121,0.0158,0.0013
11,11.4,170,cogr,5444,5444,0.0212,0.0266,0.0267,0.03,0.0312,0.0317,0.0324,0.0034
11,11.4,170,conw,5444,5444,4e-4,6e-4,6e-4,6e-4,7e-4,7e-4,8e-4,0
11,11.4,170,cora,5444,5444,0.0095,0.0118,0.0117,0.0127,0.0131,0.0135,0.0251,0.001
11,11.4,170,core,5444,5444,0.0849,0.3277,0.3079,0.4242,0.5072,0.5974,0.9677,0.1303
11,11.4,170,coye,5444,5444,0.0109,0.0166,0.0166,0.0181,0.0188,0.0192,0.0243,0.0016
11,11.4,170,cswa,5444,5444,0.0026,0.0055,0.0058,0.0066,0.0068,0.007,0.008,0.0012
11,11.4,170,deju,5444,5444,0.031,0.1371,0.1284,0.1621,0.1992,0.2383,0.4043,0.0488
11,11.4,170,eaki,5444,5444,0.0031,0.0031,0.0031,0.0031,0.0032,0.0032,0.0036,0
11,11.4,170,eaph,5444,5444,0.0015,0.0017,0.0017,0.0017,0.0017,0.0017,0.0019,0
11,11.4,170,evgr,5444,5444,0.0038,0.0055,0.0054,0.0058,0.006,0.0061,0.0102,4e-4
11,11.4,170,fosp,5444,5444,0.0057,0.0663,0.0711,0.1096,0.1304,0.1506,0.2242,0.0482
11,11.4,170,gcki,5444,5444,0.021,0.036,0.036,0.0401,0.0416,0.0424,0.049,0.0042
11,11.4,170,gcth,5444,5444,0.0058,0.0805,0.0607,0.1392,0.1686,0.1817,0.2719,0.0538
11,11.4,170,graj,5444,5444,0.0207,0.084,0.072,0.1175,0.1432,0.1763,0.2348,0.0436
11,11.4,170,heth,5444,5444,0.0119,0.0229,0.0216,0.0281,0.0319,0.0347,0.0587,0.0064
11,11.4,170,hola,5444,5444,0.0044,0.012,0.0095,0.0154,0.0211,0.0269,0.0566,0.0067
11,11.4,170,lcsp,5444,5444,9e-4,0.0016,0.0015,0.0021,0.0023,0.0024,0.0056,6e-4
11,11.4,170,lefl,5444,5444,0.0188,0.0247,0.0249,0.0262,0.0268,0.0274,0.0297,0.0017
11,11.4,170,lisp,5444,5444,0.0113,0.0382,0.0392,0.0461,0.0507,0.0565,0.1512,0.0126
11,11.4,170,mawa,5444,5444,0.018,0.0282,0.0266,0.0325,0.0354,0.0399,0.0581,0.006
11,11.4,170,mowa,5444,5444,0.0014,0.0033,0.0034,0.0037,0.0038,0.0039,0.0043,5e-4
11,11.4,170,nawa,5444,5444,0.0051,0.0123,0.0122,0.0163,0.0188,0.0214,0.0277,0.0048
11,11.4,170,nowa,5444,5444,0.0029,0.0146,0.012,0.0231,0.0262,0.0284,0.0491,0.0082
11,11.4,170,ocwa,5444,5444,0.0308,0.08,0.0718,0.1101,0.1317,0.1495,0.2166,0.0356
11,11.4,170,osfl,5444,5444,0.003,0.0066,0.0064,0.0079,0.0084,0.0087,0.0128,0.0014
11,11.4,170,oven,5444,5444,0.0043,0.0065,0.0063,0.0074,0.0081,0.0086,0.0105,0.0011
11,11.4,170,pawa,5444,5444,0.0037,0.0082,0.007,0.0087,0.0108,0.0153,0.0604,0.0045
11,11.4,170,phvi,5444,5444,0.0011,0.0051,0.0051,0.0058,0.0064,0.0068,0.0096,0.001
11,11.4,170,pigr,5444,5444,0.0078,0.0128,0.0122,0.0148,0.0163,0.0174,0.0264,0.0025
11,11.4,170,pisi,5444,5444,0.0167,0.0236,0.0217,0.0266,0.0319,0.0373,0.0522,0.0059
11,11.4,170,pufi,5444,5444,0.0062,0.0088,0.0087,0.0093,0.01,0.0105,0.0117,8e-4
11,11.4,170,rbgr,5444,5444,0.0014,0.0021,0.0021,0.0022,0.0023,0.0023,0.0028,2e-4
11,11.4,170,rbnu,5444,5444,0.0066,0.0094,0.0095,0.0102,0.0104,0.0108,0.0156,0.001
11,11.4,170,rcki,5444,5444,0.0129,0.0394,0.0308,0.0551,0.0704,0.0874,0.1816,0.0238
11,11.4,170,revi,5444,5444,0.0109,0.0134,0.0137,0.0139,0.0141,0.0142,0.0161,8e-4
11,11.4,170,rubl,5444,5444,0.0066,0.0184,0.0185,0.0231,0.0241,0.0248,0.0409,0.0048
11,11.4,170,rwbl,5444,5444,0.0126,0.0133,0.0133,0.0134,0.0135,0.0135,0.0187,2e-4
11,11.4,170,savs,5444,5444,0.0276,0.1663,0.1679,0.1967,0.2152,0.2307,0.3527,0.0394
11,11.4,170,sosp,5444,5444,0.0128,0.0135,0.0134,0.0137,0.0139,0.014,0.0217,3e-4
11,11.4,170,swsp,5444,5444,0.0045,0.0143,0.0136,0.0172,0.0201,0.0231,0.0414,0.0045
11,11.4,170,swth,5444,5444,0.0361,0.0935,0.0822,0.124,0.1512,0.1835,0.3093,0.0439
11,11.4,170,tewa,5444,5444,0.0079,0.0199,0.0135,0.0327,0.037,0.0401,0.1361,0.0119
11,11.4,170,tres,5444,5444,0.0233,0.0283,0.0286,0.0296,0.0298,0.03,0.0342,0.0014
11,11.4,170,vath,5444,5444,0.0088,0.0207,0.02,0.0227,0.0254,0.0294,0.0648,0.0047
11,11.4,170,vesp,5444,5444,0.0032,0.0032,0.0032,0.0032,0.0033,0.0037,0.0067,2e-4
11,11.4,170,wavi,5444,5444,0.0077,0.0108,0.0105,0.0119,0.0133,0.0148,0.0701,0.0021
11,11.4,170,wcsp,5444,5444,0.0653,0.3688,0.3563,0.4449,0.5026,0.5408,0.6843,0.0932
11,11.4,170,weta,5444,5444,0.0025,0.0063,0.0061,0.0091,0.0104,0.0109,0.0135,0.0028
11,11.4,170,wewp,5444,5444,0.0028,0.0045,0.0041,0.0054,0.0065,0.0078,0.0127,0.0016
11,11.4,170,wiwa,5444,5444,0.0239,0.1605,0.1589,0.2392,0.2751,0.3025,0.4543,0.0848
11,11.4,170,wiwr,5444,5444,0.0032,0.0054,0.0054,0.006,0.0063,0.0065,0.01,8e-4
11,11.4,170,wtsp,5444,5444,0.0152,0.0247,0.0226,0.0285,0.0321,0.0384,0.0789,0.0071
11,11.4,170,wwcr,5444,5444,0.0365,0.0804,0.079,0.0998,0.1139,0.122,0.5093,0.0243
11,11.4,170,ybfl,5444,5444,0.0014,0.0101,0.0106,0.0142,0.016,0.0177,0.0298,0.0048
11,11.4,170,yrwa,5444,5444,0.0469,0.1576,0.158,0.1958,0.2117,0.2302,0.4039,0.0463
11,11.4,170,ywar,5444,5444,0.0113,0.0342,0.034,0.0398,0.0437,0.0477,0.0825,0.008
11,11.4,171,alfl,4541,4541,0.0268,0.0421,0.0397,0.0469,0.0533,0.0595,0.1279,0.0095
11,11.4,171,amcr,4541,4541,0.0028,0.0032,0.0032,0.0032,0.0033,0.0033,0.0049,1e-4
11,11.4,171,amgo,4541,4541,0.0148,0.0174,0.0173,0.0182,0.0193,0.02,0.0249,0.0013
11,11.4,171,ampi,4541,4541,5e-4,0.0034,0.0032,0.0038,0.0047,0.0063,0.0223,0.0018
11,11.4,171,amre,4541,4541,0.0136,0.0186,0.0186,0.0198,0.0205,0.0213,0.043,0.0019
11,11.4,171,amro,4541,4541,0.1115,0.1413,0.143,0.1496,0.1562,0.1605,0.1758,0.0119
11,11.4,171,atsp,4541,4541,0.0021,0.1392,0.0921,0.2287,0.3043,0.3654,0.6915,0.1086
11,11.4,171,baww,4541,4541,0.0094,0.0123,0.0122,0.013,0.0135,0.0139,0.0175,9e-4
11,11.4,171,bbwa,4541,4541,0.004,0.0124,0.0112,0.0146,0.0185,0.0215,0.0296,0.0039
11,11.4,171,bcch,4541,4541,0.0213,0.0224,0.0224,0.0227,0.0228,0.0229,0.0364,7e-4
11,11.4,171,bhco,4541,4541,0.0195,0.0226,0.0228,0.0229,0.0237,0.0256,0.0344,0.0021
11,11.4,171,bhvi,4541,4541,0.0055,0.0076,0.0073,0.0081,0.0089,0.0099,0.0123,0.001
